0.099303,0.386955
0.196355,0.214410
0.162112,0.447113
0.304344,0.321962
0.285654,0.312325
0.353890,0.579416
0.168785,0.359014
0.113102,0.293573
0.224686,0.445898
0.267599,0.478788
0.208500,0.214966
0.267433,0.166741
0.180212,0.319176
0.222079,0.484933
0.187063,0.250154
0.106133,0.118040
0.470327,0.176331
0.185395,0.326600
0.046291,0.278588
0.124009,0.488803
0.115834,0.239486
0.079458,0.285917
0.099431,0.318706
0.103081,0.387685
0.152534,0.197231
0.182811,0.267497
0.138562,0.477014
0.261879,0.383111
0.123163,0.134659
0.159132,0.512879
0.117290,0.431909
0.194409,0.200673
0.184414,0.256301
0.177115,0.511695
0.089079,0.179966
0.148995,0.287281
0.138795,0.252212
0.124587,0.182704
0.222908,0.486412
0.471933,0.332931
0.150594,0.433982
0.183271,0.320697
0.185998,0.293823
0.229326,0.331924
0.171523,0.386110
0.185293,0.329067
0.123163,0.226901
0.105269,0.117072
0.265823,0.501288
0.122206,0.260448
0.133890,0.166651
0.159389,0.346168
0.156179,0.355208
0.127492,0.216217
0.414835,0.348375
0.132890,0.172165
0.157247,0.626430
0.349694,0.177939
0.116837,0.262309
0.161903,0.340171
0.122169,0.413824
0.144668,0.268633
0.115105,0.215738
0.126805,0.226542
0.095230,0.323164
0.505453,0.185313
0.151466,0.172031
0.183613,0.365164
0.222239,0.582031
0.420406,0.352039
0.362113,0.274749
0.113193,0.275394
0.229487,0.222414
0.068286,0.254606
0.132096,0.257763
0.120041,0.211169
0.235088,0.210558
0.311148,0.189630
0.178306,0.184457
0.107867,0.300701
0.192322,0.196587
0.121896,0.145473
0.172680,0.265546
0.185528,0.225640
0.140227,0.248844
0.327089,0.480121
0.132826,0.479784
0.099506,0.142967
0.090122,0.125503
0.144113,0.320163
0.067607,0.329296
0.252573,0.459022
0.158065,0.177073
0.077528,0.184254
0.486138,0.099342
0.192948,0.316421
0.223184,0.280069
0.156270,0.451059
0.157769,0.315834
0.138481,0.366144
0.346524,0.444457
0.273307,0.205454
0.122733,0.303508
0.122095,0.291213
0.125629,0.256822
0.241143,0.378170
0.156991,0.206370
0.250406,0.147200
0.159935,0.507703
0.070517,0.182408
0.115740,0.165232
0.296351,0.659453
0.113567,0.192600
0.192671,0.236640
0.079524,0.217700
0.088334,0.186526
0.084771,0.210490
0.146974,0.245904
0.135764,0.322481
0.152055,0.209228
0.140055,0.306087
0.382423,0.339195
0.088303,0.173485
0.135974,0.288601
0.145719,0.272523
0.223684,0.512673
0.299819,0.207081
0.249117,0.263000
0.169837,0.404798
0.269609,0.243062
0.142661,0.277627
0.235260,0.150549
0.153450,0.316361
0.082054,0.169285
0.368891,0.349239
0.161946,0.272541
0.305423,0.322238
0.141214,0.547549
0.085820,0.400910
0.096228,0.321787
0.086794,0.237090
0.165072,0.346119
0.134045,0.328924
0.229505,0.496657
0.186158,0.449244
0.402689,0.133735
0.108532,0.226795
0.250269,0.320510
0.125999,0.253091
0.194150,0.286470
0.153777,0.313425
0.291087,0.109877
0.172131,0.255313
0.254095,0.115844
0.233132,0.188664
0.121366,0.277358
0.105681,0.209086
0.183212,0.302618
0.278477,0.333019
0.235460,0.361292
0.134213,0.289008
0.197657,0.304225
0.101337,0.145858
0.149307,0.370804
0.134794,0.347355
0.103262,0.420618
0.281586,0.227729
0.109103,0.193092
0.316147,0.433772
0.251495,0.209796
0.068455,0.154162
0.212475,0.166766
0.413019,0.360484
0.063396,0.176305
0.232871,0.515442
0.349541,0.358533
0.221157,0.312056
0.334069,0.297132
0.336741,0.165882
0.180726,0.253102
0.364062,0.326914
0.138594,0.317476
0.159752,0.470888
0.072943,0.227433
0.162595,0.263344
0.077512,0.149191
0.274538,0.297795
0.122560,0.254414
0.243828,0.210282
0.107073,0.388456
0.208021,0.149331
0.256489,0.229034
0.170545,0.287140
0.167029,0.463353
0.174379,0.433350
0.241356,0.231940
0.157801,0.460474
0.235105,0.369132
0.156069,0.368944
0.258403,0.702970
0.094306,0.304075
0.180947,0.303091
0.162321,0.371680
0.214958,0.578031
0.119613,0.328170
0.237745,0.258456
0.323444,0.316158
0.156713,0.218489
0.170959,0.288878
0.257862,0.162998
0.204740,0.424463
0.166715,0.270122
0.073428,0.128406
0.128342,0.387165
0.064268,0.235178
0.101664,0.392500
0.139713,0.280614
0.334494,0.220763
0.185837,0.328477
0.131818,0.203380
0.158636,0.316520
0.212698,0.357237
0.468168,0.343815
0.065717,0.238064
0.329208,0.194775
0.096186,0.085067
0.248381,0.087645
0.156884,0.207955
0.117647,0.203470
0.105922,0.245501
0.096310,0.140845
0.217190,0.451639
0.096504,0.140611
0.189666,0.219452
0.104408,0.215122
0.177188,0.216155
0.162563,0.403202
0.098613,0.297117
0.126248,0.187458
0.209811,0.262151
0.241079,0.463646
0.061590,0.308194
0.170966,0.298281
0.073294,0.216752
0.185445,0.305199
0.208218,0.201087
0.229221,0.355828
0.119652,0.092890
0.276048,0.448473
0.194066,0.333092
0.292510,0.251069
0.180542,0.232806
0.191449,0.260036
0.267692,0.176103
0.201359,0.382617
0.241747,0.176303
0.177722,0.334920
0.297933,0.212340
0.135955,0.230184
0.274286,0.394959
0.111777,0.184898
0.267445,0.318371
0.254162,0.343921
0.153689,0.292678
0.177640,0.168235
0.380263,0.384585
0.141962,0.237480
0.225232,0.259608
0.137054,0.299672
0.138400,0.290564
0.196793,0.369933
0.081280,0.129152
0.139695,0.226399
0.222185,0.648449
0.170776,0.405083
0.202107,0.490351
0.270758,0.242783
0.252550,0.158139
0.186360,0.276788
0.222182,0.334499
0.452301,0.302159
0.123847,0.243600
0.241147,0.276555
0.428381,0.280980
0.074656,0.355571
0.250076,0.186961
0.194228,0.410703
0.119334,0.503186
0.107984,0.138776
0.185853,0.248948
0.202677,0.579242
0.212304,0.557909
0.078337,0.225787
0.115475,0.227010
0.286292,0.336888
0.205640,0.212227
0.444905,0.149610
0.272266,0.421028
0.199582,0.454705
0.278339,0.446201
0.233253,0.242048
0.156283,0.246353
0.240768,0.152299
0.248020,0.276527
0.198633,0.329821
0.344747,0.345437
0.113992,0.250566
0.074394,0.238904
0.131003,0.280817
0.116437,0.226726
0.152853,0.229535
0.307159,0.205584
0.395873,0.299273
0.121073,0.142245
0.164927,0.420651
0.377906,0.163158
0.096394,0.203128
0.179974,0.390391
0.153693,0.376088
0.105951,0.259216
0.095995,0.245418
0.124733,0.247063
0.339900,0.154289
0.356696,0.226387
0.079310,0.176546
0.103264,0.260814
0.211709,0.232805
0.194375,0.513040
0.085787,0.287180
0.127648,0.340552
0.298534,0.253210
0.147197,0.150462
0.090548,0.274403
0.074500,0.174456
0.165400,0.286565
0.164964,0.411382
0.251075,0.632193
0.173050,0.185852
0.247654,0.522796
0.190822,0.174001
0.133747,0.135500
0.145002,0.185583
0.193963,0.256094
0.104061,0.239069
0.102970,0.132674
0.201760,0.588525
0.162467,0.245850
0.178091,0.139815
0.291950,0.138322
0.116685,0.128025
0.139635,0.286207
0.101364,0.451440
0.194490,0.501579
0.103379,0.232860
0.134382,0.331410
0.216716,0.346996
0.267229,0.449008
0.087751,0.204738
0.126370,0.212625
0.136667,0.281608
0.125738,0.213057
0.101402,0.289241
0.090758,0.144270
0.514214,0.252184
0.109118,0.188549
0.308581,0.317657
0.435108,0.308300
0.214149,0.190488
0.144440,0.326396
0.075159,0.142051
0.104727,0.241707
0.255587,0.290159
0.078018,0.194966
0.142932,0.306240
0.209724,0.254256
0.291872,0.490873
0.183250,0.160111
0.165469,0.297085
0.169953,0.404828
0.146049,0.266904
0.492117,0.462310
0.132811,0.377915
0.188789,0.280167
0.285548,0.151318
0.125480,0.258475
0.251493,0.285141
0.259943,0.244668
0.396759,0.249402
0.439253,0.310621
0.156068,0.302500
0.083000,0.197006
0.126382,0.269584
0.162573,0.242574
0.394175,0.188175
0.136175,0.322984
0.144668,0.332598
0.194296,0.282745
0.146373,0.331136
0.149633,0.266665
0.390431,0.392875
0.118636,0.244396
0.269410,0.167414
0.080466,0.210067
0.308865,0.409436
0.179695,0.527074
0.293106,0.261560
0.111301,0.315032
0.060799,0.193497
0.135849,0.301722
0.330865,0.450855
0.141849,0.442072
0.120888,0.127266
0.135109,0.427614
0.197512,0.304484
0.391480,0.512606
0.128664,0.110615
0.313944,0.174674
0.125502,0.263441
0.065075,0.247148
0.290659,0.454915
0.158524,0.385946
0.129926,0.314193
0.140489,0.286873
0.367579,0.223515
0.092494,0.160345
0.186429,0.297319
0.212832,0.238075
0.122291,0.374870
0.168494,0.239719
0.161486,0.447260
0.191854,0.281542
0.151765,0.317130
0.227409,0.601207
0.241409,0.331930
0.086099,0.290504
0.256189,0.465363
0.208097,0.166993
0.150024,0.225860
0.112645,0.219395
0.109232,0.251535
0.293394,0.551917
0.210888,0.269566
0.145089,0.140583
0.486818,0.359316
0.212852,0.325824
0.392978,0.790332
0.080095,0.158263
0.099579,0.142082
0.163820,0.172999
0.251380,0.270092
0.280321,0.161475
0.122486,0.259869
0.192876,0.640904
0.115314,0.142614
0.118863,0.309733
0.144850,0.369869
0.092131,0.264798
0.136908,0.184975
0.138272,0.334251
0.183281,0.294000
0.247915,0.341222
0.162209,0.282232
0.117849,0.280253
0.177441,0.544266
0.242072,0.267984
0.153448,0.395443
0.207629,0.240253
0.134623,0.408949
0.116705,0.245956
0.252057,0.150777
0.111562,0.110431
0.274646,0.166590
0.139770,0.471615
0.339412,0.561665
0.128607,0.130497
0.150179,0.200728
0.119228,0.233776
0.264164,0.323049
0.306048,0.183813
0.094674,0.237042
0.125495,0.221694
0.126413,0.183604
0.109918,0.300130
0.122433,0.163563
0.250516,0.356955
0.169550,0.111122
0.166678,0.304728
0.213236,0.411922
0.175672,0.282655
0.139938,0.183052
0.110552,0.334026
0.177285,0.436303
0.177883,0.442768
0.159279,0.128350
0.161508,0.250641
0.153009,0.103735
0.258162,0.146137
0.336593,0.187688
0.274033,0.247868
0.314135,0.124453
0.132665,0.354125
0.089706,0.216337
0.116736,0.214059
0.216551,0.293131
0.108202,0.266379
0.212374,0.500503
0.110005,0.175783
0.362372,0.311275
0.334270,0.601218
0.262986,0.417399
0.108750,0.116357
0.129492,0.177251
0.157363,0.231637
0.172227,0.126756
0.110019,0.393344
0.203635,0.106263
0.166016,0.147794
0.134977,0.209281
0.110380,0.409785
0.173061,0.361762
0.056227,0.134702
0.194086,0.389864
0.199374,0.230787
0.201519,0.282506
0.187970,0.545122
0.181067,0.153870
0.125600,0.387551
0.121744,0.231160
0.383656,0.297260
0.092374,0.286637
0.251271,0.602510
0.142999,0.136667
0.072255,0.325048
0.113499,0.321165
0.149351,0.168836
0.446853,0.270543
0.130395,0.226104
0.101515,0.235618
0.422619,0.189112
0.192286,0.223474
0.301026,0.499089
0.094070,0.226437
0.203455,0.205881
0.234150,0.159311
0.319246,0.423701
0.096560,0.260798
0.148128,0.161596
0.145033,0.323992
0.169376,0.228668
0.152169,0.262457
0.162022,0.482362
0.188453,0.171049
0.139385,0.371058
0.216205,0.165896
0.153161,0.387325
0.127021,0.284932
0.102012,0.173216
0.198084,0.344544
0.239742,0.239142
0.074943,0.226146
0.099981,0.415172
0.115415,0.503104
0.118881,0.265337
0.169606,0.214875
0.088761,0.244158
0.190930,0.094149
0.123726,0.298854
0.140377,0.402769
0.370814,0.275768
0.171043,0.227588
0.337063,0.224124
0.121347,0.247776
0.123152,0.213724
0.179318,0.556623
0.200884,0.432236
0.083979,0.225181
0.198018,0.231721
0.270064,0.585021
0.133518,0.426409
0.078760,0.272343
0.407957,0.389473
0.111843,0.296989
0.239392,0.620007
0.078039,0.268246
0.180130,0.398351
0.194902,0.173519
0.170002,0.214879
0.166569,0.195160
0.402516,0.094266
0.097343,0.202193
0.161891,0.308921
0.316735,0.202333
0.156308,0.343594
0.154659,0.192607
0.137677,0.187439
0.243592,0.261180
0.220946,0.276366
0.169490,0.377167
0.110311,0.222349
0.169384,0.323874
0.218819,0.239006
0.080403,0.483865
0.212458,0.212533
0.057051,0.182430
0.219407,0.202624
0.183400,0.354196
0.151812,0.227237
0.117220,0.325449
0.245760,0.416159
0.201707,0.144272
0.101779,0.187224
0.112057,0.249317
0.154383,0.176757
0.190721,0.230058
0.121462,0.489486
0.195872,0.340905
0.140216,0.234192
0.116667,0.228013
0.315889,0.148777
0.152080,0.138092
0.158191,0.147129
0.138694,0.137394
0.292442,0.255203
0.225676,0.163806
0.089467,0.300485
0.353026,0.328498
0.274719,0.320192
0.132098,0.236288
0.408176,0.408761
0.170556,0.320812
0.117779,0.214095
0.425121,0.281093
0.176623,0.187061
0.293437,0.341048
0.112407,0.346544
0.461381,0.343796
0.179414,0.458353
0.535820,0.370650
0.208037,0.294065
0.134787,0.361346
0.147022,0.108922
0.064742,0.109546
0.111682,0.267416
0.120015,0.396364
0.224875,0.391920
0.103450,0.164859
0.151888,0.288222
0.132905,0.246558
0.211773,0.223960
0.304930,0.554434
0.173198,0.275057
0.262909,0.209588
0.134274,0.187300
0.136447,0.460302
0.257654,0.334761
0.245989,0.184771
0.121151,0.279270
0.185823,0.419282
0.126071,0.216936
0.126809,0.114041
0.121384,0.119842
0.149200,0.146292
0.111246,0.167201
0.131613,0.290294
0.202046,0.426084
0.240567,0.226590
0.409519,0.350272
0.269864,0.161852
0.223298,0.478789
0.136763,0.159381
0.172869,0.353630
0.230666,0.381842
0.211804,0.628324
0.166335,0.120963
0.114502,0.491179
0.184243,0.313018
0.135991,0.192333
0.129151,0.255966
0.159389,0.320568
0.174994,0.215494
0.109958,0.377341
0.120710,0.196553
0.284999,0.165631
0.117776,0.227679
0.206059,0.215794
0.189097,0.428577
0.109638,0.317169
0.120739,0.207025
0.266680,0.358065
0.160972,0.246129
0.148978,0.242047
0.215312,0.161786
0.087681,0.168675
0.140565,0.217336
0.161103,0.171766
0.191933,0.385597
0.248438,0.222217
0.375671,0.261646
0.128578,0.253605
0.203137,0.520853
0.275965,0.225955
0.205238,0.541262
0.151726,0.284099
0.121727,0.241183
0.134429,0.141329
0.163521,0.369944
0.171948,0.359668
0.100533,0.208141
0.235783,0.271312
0.097803,0.249310
0.180105,0.512968
0.302432,0.487813
0.516646,0.477782
0.180649,0.080266
0.240293,0.494797
0.277319,0.112639
0.171522,0.518654
0.325735,0.289627
0.246524,0.242279
0.188762,0.440542
0.127944,0.286511
0.112349,0.334921
0.110398,0.356268
0.114326,0.111068
0.181535,0.320435
0.367436,0.221132
0.167652,0.346331
0.085230,0.408281
0.115136,0.301679
0.251955,0.121372
0.148007,0.274234
0.172621,0.200304
0.147770,0.357097
0.311595,0.159385
0.089937,0.209601
0.149952,0.357336
0.162639,0.188733
0.177447,0.171777
0.154618,0.394825
0.343123,0.219746
0.197696,0.202881
0.129715,0.296392
0.109199,0.226560
0.097494,0.255543
0.212766,0.398159
0.288633,0.229257
0.166192,0.250687
0.079506,0.270878
0.097126,0.246780
0.172141,0.346622
0.143675,0.240077
0.066478,0.261192
0.136447,0.323079
0.270272,0.535263
0.147987,0.373339
0.047482,0.155205
0.118190,0.293976
0.299230,0.199220
0.142259,0.122423
0.127603,0.238399
0.292314,0.313108
0.078586,0.285672
0.120019,0.383871
0.180505,0.261300
0.120044,0.247721
0.154335,0.252476
0.188738,0.207371
0.271489,0.319195
0.305038,0.208934
0.175630,0.176198
0.308162,0.340773
0.161085,0.184429
0.148892,0.240570
0.198131,0.319776
0.360984,0.516518
0.197749,0.408452
0.196641,0.303524
0.119753,0.245998
0.107323,0.228767
0.204374,0.162719
0.109013,0.411225
0.140753,0.266975
0.428524,0.225003
0.104808,0.163994
0.198314,0.407707
0.116915,0.162151
0.128229,0.301823
0.288689,0.312709
0.167901,0.495683
0.230580,0.150760
0.229791,0.437108
0.116517,0.172666
0.285483,0.461748
0.158069,0.392389
0.072853,0.228208
0.164110,0.144546
0.099875,0.249949
0.414713,0.157696
0.179097,0.369401
0.134474,0.323961
0.236649,0.173310
0.274468,0.186977
0.118717,0.283242
0.051564,0.254865
0.210748,0.173289
0.142090,0.243308
0.209197,0.252240
0.111847,0.358199
0.144100,0.236112
0.090408,0.207148
0.266890,0.189217
0.229191,0.740212
0.274475,0.324950
0.107875,0.220444
0.272444,0.382353
0.429554,0.173689
0.221183,0.251012
0.172093,0.255485
0.129941,0.278786
0.137419,0.144422
0.156874,0.644442
0.202201,0.340458
0.158089,0.353202
0.141368,0.404687
0.158879,0.209535
0.277926,0.349374
0.212027,0.298386
0.220554,0.349336
0.135700,0.305751
0.155076,0.194106
0.153387,0.302406
0.338556,0.278650
0.118426,0.231877
0.078593,0.230751
0.237207,0.386800
0.073391,0.385383
0.200456,0.313889
0.222052,0.322711
0.133058,0.225589
0.341193,0.250325
0.065265,0.154350
0.135456,0.424294
0.162219,0.252988
0.177984,0.127029
0.246153,0.476719
0.125534,0.216403
0.137923,0.331951
0.090444,0.220960
0.225722,0.140499
0.242314,0.427324
0.115623,0.197921
0.228094,0.200757
0.521717,0.319984
0.139805,0.223725
0.119987,0.208727
0.116647,0.231524
0.166234,0.332175
0.150649,0.257885
0.131219,0.192723
0.389290,0.103285
0.178163,0.239883
0.124285,0.426194
0.278470,0.169133
0.118226,0.169881
0.199450,0.127087
0.134091,0.498607
0.290740,0.493857
0.096840,0.487967
0.100090,0.300887
0.122951,0.236482
0.083337,0.211842
0.231024,0.170255
0.088522,0.234064
0.143941,0.309206
0.229516,0.606708
0.094517,0.163692
0.101921,0.305524
0.133074,0.279362
0.122782,0.153526
0.222496,0.267008
0.138133,0.233499
0.160227,0.433479
0.284476,0.508639
0.098163,0.116741
0.254864,0.132271
0.333753,0.376722
0.114440,0.237780
0.148404,0.172817
0.108114,0.263669
0.475661,0.222838
0.207118,0.270173
0.115704,0.223152
0.303389,0.350354
0.159149,0.315169
0.164441,0.208567
0.240735,0.334041
0.153313,0.420963
0.262129,0.403268
0.238206,0.569923
0.171144,0.281796
0.264771,0.316525
0.101866,0.362753
0.326851,0.248078
0.236462,0.153064
0.310517,0.535069
0.090364,0.101534
0.173821,0.416321
0.200740,0.513232
0.138453,0.297102
0.287258,0.126829
0.159989,0.295568
0.102846,0.354806
0.161443,0.370675
0.126078,0.220117
0.248006,0.588666
0.228911,0.568995
0.223478,0.341867
0.158820,0.335973
0.133289,0.402557
0.193862,0.533644
0.080709,0.296011
0.104822,0.183408
0.188529,0.666768
0.251149,0.471240
0.134894,0.175502
0.051579,0.085349
0.146877,0.438805
0.215903,0.360775
0.245560,0.326493
0.149261,0.244451
0.158603,0.144209
0.465164,0.187791
0.202402,0.254012
0.312977,0.234115
0.180553,0.343483
0.274513,0.574124
0.095184,0.240287
0.231552,0.310798
0.130867,0.464153
0.464970,0.167067
0.136358,0.383636
0.280986,0.535729
0.084639,0.256504
0.181381,0.318146
0.153840,0.091815
0.192468,0.403560
0.287066,0.199430
0.153219,0.263491
0.241596,0.291707
0.321100,0.397515
0.157356,0.389402
0.406302,0.197386
0.200056,0.388064
0.294369,0.266738
0.216663,0.165726
0.135634,0.291507
0.159052,0.299317
0.142115,0.337813
0.335560,0.258466
0.198432,0.349654
0.286965,0.327209
0.143412,0.274262
0.133136,0.189992
0.144812,0.466155
0.089005,0.243569
0.130335,0.414994
0.208561,0.281309
0.300996,0.171994
0.621493,0.317584
0.285607,0.154824
0.149385,0.264916
0.161744,0.365719
0.224831,0.413315
0.143274,0.265010
0.250579,0.172082
0.267863,0.211173
0.409010,0.134823
0.165483,0.490572
0.130808,0.268209
0.077680,0.381345
0.307004,0.212341
0.306333,0.459863
0.085993,0.196821
0.202368,0.180635
0.200593,0.511464
0.120414,0.170400
0.323841,0.238209
0.153496,0.335879
0.135496,0.135438
0.087147,0.164633
0.161274,0.575560
0.440315,0.366909
0.205611,0.584490
0.220419,0.177996
0.147554,0.275346
0.220705,0.185436
0.271633,0.284636
0.213763,0.160206
0.172167,0.171454
0.169674,0.238239
